dataset,generating_model,attribution_method,judging_model,fill_strategy,occlusion_level,mean_accuracy
imagenet,independent,dino448,mobilenet_v2,black,55.0,0.723
imagenet,independent,dino448,mobilenet_v2,black,60.0,0.698
imagenet,independent,dino448,mobilenet_v2,black,65.0,0.669
imagenet,independent,dino448,mobilenet_v2,black,70.0,0.618
imagenet,independent,dino448,mobilenet_v2,black,75.0,0.577
imagenet,independent,dino448,mobilenet_v2,black,80.0,0.534
imagenet,independent,dino448,mobilenet_v2,black,85.0,0.438
imagenet,independent,dino448,mobilenet_v2,black,90.0,0.307
imagenet,independent,dino448,mobilenet_v2,black,95.0,0.148
imagenet,independent,dino448,mobilenet_v2,black,100.0,0.001
imagenet,independent,dino448,mobilenet_v2,blur,0.0,0.801
imagenet,independent,dino448,mobilenet_v2,blur,5.0,0.796
imagenet,independent,dino448,mobilenet_v2,blur,10.0,0.791
imagenet,independent,dino448,mobilenet_v2,blur,15.0,0.792
imagenet,independent,dino448,mobilenet_v2,blur,20.0,0.782
imagenet,independent,dino448,mobilenet_v2,blur,25.0,0.775
imagenet,independent,dino448,mobilenet_v2,blur,30.0,0.77
imagenet,independent,dino448,mobilenet_v2,blur,35.0,0.757
imagenet,independent,dino448,mobilenet_v2,blur,40.0,0.743
imagenet,independent,dino448,mobilenet_v2,blur,45.0,0.727
imagenet,independent,dino448,mobilenet_v2,blur,50.0,0.703
imagenet,independent,dino448,mobilenet_v2,blur,55.0,0.691
imagenet,independent,dino448,mobilenet_v2,blur,60.0,0.66
imagenet,independent,dino448,mobilenet_v2,blur,65.0,0.639
imagenet,independent,dino448,mobilenet_v2,blur,70.0,0.592
imagenet,independent,dino448,mobilenet_v2,blur,75.0,0.544
imagenet,independent,dino448,mobilenet_v2,blur,80.0,0.462
imagenet,independent,dino448,mobilenet_v2,blur,85.0,0.368
imagenet,independent,dino448,mobilenet_v2,blur,90.0,0.252
imagenet,independent,dino448,mobilenet_v2,blur,95.0,0.146
imagenet,independent,dino448,mobilenet_v2,blur,100.0,0.056
imagenet,independent,dino448,mobilenet_v2,gray,0.0,0.801
imagenet,independent,dino448,mobilenet_v2,gray,5.0,0.802
imagenet,independent,dino448,mobilenet_v2,gray,10.0,0.792
imagenet,independent,dino448,mobilenet_v2,gray,15.0,0.789
imagenet,independent,dino448,mobilenet_v2,gray,20.0,0.78
imagenet,independent,dino448,mobilenet_v2,gray,25.0,0.781
imagenet,independent,dino448,mobilenet_v2,gray,30.0,0.769
imagenet,independent,dino448,mobilenet_v2,gray,35.0,0.764
imagenet,independent,dino448,mobilenet_v2,gray,40.0,0.757
imagenet,independent,dino448,mobilenet_v2,gray,45.0,0.746
imagenet,independent,dino448,mobilenet_v2,gray,50.0,0.729
imagenet,independent,dino448,mobilenet_v2,gray,55.0,0.717
imagenet,independent,dino448,mobilenet_v2,gray,60.0,0.7
imagenet,independent,dino448,mobilenet_v2,gray,65.0,0.671
imagenet,independent,dino448,mobilenet_v2,gray,70.0,0.657
imagenet,independent,dino448,mobilenet_v2,gray,75.0,0.601
imagenet,independent,dino448,mobilenet_v2,gray,80.0,0.537
imagenet,independent,dino448,mobilenet_v2,gray,85.0,0.466
imagenet,independent,dino448,mobilenet_v2,gray,90.0,0.342
imagenet,independent,dino448,mobilenet_v2,gray,95.0,0.193
imagenet,independent,dino448,mobilenet_v2,gray,100.0,0.001
imagenet,independent,dino448,mobilenet_v2,mean,0.0,0.801
imagenet,independent,dino448,mobilenet_v2,mean,5.0,0.795
imagenet,independent,dino448,mobilenet_v2,mean,10.0,0.792
imagenet,independent,dino448,mobilenet_v2,mean,15.0,0.791
imagenet,independent,dino448,mobilenet_v2,mean,20.0,0.784
imagenet,independent,dino448,mobilenet_v2,mean,25.0,0.789
imagenet,independent,dino448,mobilenet_v2,mean,30.0,0.774
imagenet,independent,dino448,mobilenet_v2,mean,35.0,0.765
imagenet,independent,dino448,mobilenet_v2,mean,40.0,0.762
imagenet,independent,dino448,mobilenet_v2,mean,45.0,0.755
imagenet,independent,dino448,mobilenet_v2,mean,50.0,0.732
imagenet,independent,dino448,mobilenet_v2,mean,55.0,0.719
imagenet,independent,dino448,mobilenet_v2,mean,60.0,0.718
imagenet,independent,dino448,mobilenet_v2,mean,65.0,0.689
imagenet,independent,dino448,mobilenet_v2,mean,70.0,0.665
imagenet,independent,dino448,mobilenet_v2,mean,75.0,0.615
imagenet,independent,dino448,mobilenet_v2,mean,80.0,0.557
imagenet,independent,dino448,mobilenet_v2,mean,85.0,0.458
imagenet,independent,dino448,mobilenet_v2,mean,90.0,0.319
imagenet,independent,dino448,mobilenet_v2,mean,95.0,0.168
imagenet,independent,dino448,mobilenet_v2,mean,100.0,0.003
imagenet,independent,dino448,mobilenet_v2,random_noise,0.0,0.801
imagenet,independent,dino448,mobilenet_v2,random_noise,5.0,0.785
imagenet,independent,dino448,mobilenet_v2,random_noise,10.0,0.775
imagenet,independent,dino448,mobilenet_v2,random_noise,15.0,0.771
imagenet,independent,dino448,mobilenet_v2,random_noise,20.0,0.758
imagenet,independent,dino448,mobilenet_v2,random_noise,25.0,0.747
imagenet,independent,dino448,mobilenet_v2,random_noise,30.0,0.736
imagenet,independent,dino448,mobilenet_v2,random_noise,35.0,0.719
imagenet,independent,dino448,mobilenet_v2,random_noise,40.0,0.707
imagenet,independent,dino448,mobilenet_v2,random_noise,45.0,0.693
imagenet,independent,dino448,mobilenet_v2,random_noise,50.0,0.644
imagenet,independent,dino448,mobilenet_v2,random_noise,55.0,0.619
imagenet,independent,dino448,mobilenet_v2,random_noise,60.0,0.589
imagenet,independent,dino448,mobilenet_v2,random_noise,65.0,0.537
imagenet,independent,dino448,mobilenet_v2,random_noise,70.0,0.483
imagenet,independent,dino448,mobilenet_v2,random_noise,75.0,0.414
imagenet,independent,dino448,mobilenet_v2,random_noise,80.0,0.332
imagenet,independent,dino448,mobilenet_v2,random_noise,85.0,0.234
imagenet,independent,dino448,mobilenet_v2,random_noise,90.0,0.135
imagenet,independent,dino448,mobilenet_v2,random_noise,95.0,0.044
imagenet,independent,dino448,mobilenet_v2,random_noise,100.0,0.001
imagenet,independent,dino448,mobilenet_v2,white,0.0,0.801
imagenet,independent,dino448,mobilenet_v2,white,5.0,0.79
imagenet,independent,dino448,mobilenet_v2,white,10.0,0.779
imagenet,independent,dino448,mobilenet_v2,white,15.0,0.776
imagenet,independent,dino448,mobilenet_v2,white,20.0,0.762
imagenet,independent,dino448,mobilenet_v2,white,25.0,0.76
imagenet,independent,dino448,mobilenet_v2,white,30.0,0.756
imagenet,independent,dino448,mobilenet_v2,white,35.0,0.734
imagenet,independent,dino448,mobilenet_v2,white,40.0,0.728
imagenet,independent,dino448,mobilenet_v2,white,45.0,0.723
imagenet,independent,dino448,mobilenet_v2,white,50.0,0.69
imagenet,independent,dino448,mobilenet_v2,white,55.0,0.667
imagenet,independent,dino448,mobilenet_v2,white,60.0,0.632
imagenet,independent,dino448,mobilenet_v2,white,65.0,0.611
imagenet,independent,dino448,mobilenet_v2,white,70.0,0.575
imagenet,independent,dino448,mobilenet_v2,white,75.0,0.503
imagenet,independent,dino448,mobilenet_v2,white,80.0,0.433
imagenet,independent,dino448,mobilenet_v2,white,85.0,0.335
imagenet,independent,dino448,mobilenet_v2,white,90.0,0.221
imagenet,independent,dino448,mobilenet_v2,white,95.0,0.084
imagenet,independent,dino448,mobilenet_v2,white,100.0,0.001
imagenet,independent,dino448,resnet50,black,0.0,0.92
imagenet,independent,dino448,resnet50,black,5.0,0.919
imagenet,independent,dino448,resnet50,black,10.0,0.92
imagenet,independent,dino448,resnet50,black,15.0,0.909
imagenet,independent,dino448,resnet50,black,20.0,0.912
imagenet,independent,dino448,resnet50,black,25.0,0.906
imagenet,independent,dino448,resnet50,black,30.0,0.909
imagenet,independent,dino448,resnet50,black,35.0,0.906
imagenet,independent,dino448,resnet50,black,40.0,0.9
imagenet,independent,dino448,resnet50,black,45.0,0.897
imagenet,independent,dino448,resnet50,black,50.0,0.882
imagenet,independent,dino448,resnet50,black,55.0,0.868
imagenet,independent,dino448,resnet50,black,60.0,0.854
imagenet,independent,dino448,resnet50,black,65.0,0.832
imagenet,independent,dino448,resnet50,black,70.0,0.793
imagenet,independent,dino448,resnet50,black,75.0,0.755
imagenet,independent,dino448,resnet50,black,80.0,0.702
imagenet,independent,dino448,resnet50,black,85.0,0.602
imagenet,independent,dino448,resnet50,black,90.0,0.465
imagenet,independent,dino448,resnet50,black,95.0,0.248
imagenet,independent,dino448,resnet50,black,100.0,0.001
imagenet,independent,dino448,resnet50,blur,0.0,0.92
imagenet,independent,dino448,resnet50,blur,5.0,0.918
imagenet,independent,dino448,resnet50,blur,10.0,0.921
imagenet,independent,dino448,resnet50,blur,15.0,0.919
imagenet,independent,dino448,resnet50,blur,20.0,0.918
imagenet,independent,dino448,resnet50,blur,25.0,0.913
imagenet,independent,dino448,resnet50,blur,30.0,0.908
imagenet,independent,dino448,resnet50,blur,35.0,0.899
imagenet,independent,dino448,resnet50,blur,40.0,0.886
imagenet,independent,dino448,resnet50,blur,45.0,0.883
imagenet,independent,dino448,resnet50,blur,50.0,0.871
imagenet,independent,dino448,resnet50,blur,55.0,0.843
imagenet,independent,dino448,resnet50,blur,60.0,0.832
imagenet,independent,dino448,resnet50,blur,65.0,0.807
imagenet,independent,dino448,resnet50,blur,70.0,0.763
imagenet,independent,dino448,resnet50,blur,75.0,0.717
imagenet,independent,dino448,resnet50,blur,80.0,0.64
imagenet,independent,dino448,resnet50,blur,85.0,0.544
imagenet,independent,dino448,resnet50,blur,90.0,0.412
imagenet,independent,dino448,resnet50,blur,95.0,0.227
imagenet,independent,dino448,resnet50,blur,100.0,0.163
imagenet,independent,dino448,resnet50,gray,0.0,0.92
imagenet,independent,dino448,resnet50,gray,5.0,0.919
imagenet,independent,dino448,resnet50,gray,10.0,0.919
imagenet,independent,dino448,resnet50,gray,15.0,0.915
imagenet,independent,dino448,resnet50,gray,20.0,0.904
imagenet,independent,dino448,resnet50,gray,25.0,0.904
imagenet,independent,dino448,resnet50,gray,30.0,0.897
imagenet,independent,dino448,resnet50,gray,35.0,0.899
imagenet,independent,dino448,resnet50,gray,40.0,0.888
imagenet,independent,dino448,resnet50,gray,45.0,0.877
imagenet,independent,dino448,resnet50,gray,50.0,0.857
imagenet,independent,dino448,resnet50,gray,55.0,0.838
imagenet,independent,dino448,resnet50,gray,60.0,0.824
imagenet,independent,dino448,resnet50,gray,65.0,0.8
imagenet,independent,dino448,resnet50,gray,70.0,0.763
imagenet,independent,dino448,resnet50,gray,75.0,0.712
imagenet,independent,dino448,resnet50,gray,80.0,0.639
imagenet,independent,dino448,resnet50,gray,85.0,0.521
imagenet,independent,dino448,resnet50,gray,90.0,0.381
imagenet,independent,dino448,resnet50,gray,95.0,0.185
imagenet,independent,dino448,resnet50,gray,100.0,0.001
imagenet,independent,dino448,resnet50,mean,0.0,0.92
imagenet,independent,dino448,resnet50,mean,5.0,0.916
imagenet,independent,dino448,resnet50,mean,10.0,0.918
imagenet,independent,dino448,resnet50,mean,15.0,0.911
imagenet,independent,dino448,resnet50,mean,20.0,0.91
imagenet,independent,dino448,resnet50,mean,25.0,0.908
imagenet,independent,dino448,resnet50,mean,30.0,0.902
imagenet,independent,dino448,resnet50,mean,35.0,0.9
imagenet,independent,dino448,resnet50,mean,40.0,0.897
imagenet,independent,dino448,resnet50,mean,45.0,0.878
imagenet,independent,dino448,resnet50,mean,50.0,0.864
imagenet,independent,dino448,resnet50,mean,55.0,0.85
imagenet,independent,dino448,resnet50,mean,60.0,0.833
imagenet,independent,dino448,resnet50,mean,65.0,0.8
imagenet,independent,dino448,resnet50,mean,70.0,0.761
imagenet,independent,dino448,resnet50,mean,75.0,0.709
imagenet,independent,dino448,resnet50,mean,80.0,0.641
imagenet,independent,dino448,resnet50,mean,85.0,0.53
imagenet,independent,dino448,resnet50,mean,90.0,0.374
imagenet,independent,dino448,resnet50,mean,95.0,0.192
imagenet,independent,dino448,resnet50,mean,100.0,0.006
imagenet,independent,dino448,resnet50,random_noise,0.0,0.92
imagenet,independent,dino448,resnet50,random_noise,5.0,0.917
imagenet,independent,dino448,resnet50,random_noise,10.0,0.911
imagenet,independent,dino448,resnet50,random_noise,15.0,0.906
imagenet,independent,dino448,resnet50,random_noise,20.0,0.897
imagenet,independent,dino448,resnet50,random_noise,25.0,0.891
imagenet,independent,dino448,resnet50,random_noise,30.0,0.887
imagenet,independent,dino448,resnet50,random_noise,35.0,0.882
imagenet,independent,dino448,resnet50,random_noise,40.0,0.86
imagenet,independent,dino448,resnet50,random_noise,45.0,0.833
imagenet,independent,dino448,resnet50,random_noise,50.0,0.81
imagenet,independent,dino448,resnet50,random_noise,55.0,0.785
imagenet,independent,dino448,resnet50,random_noise,60.0,0.755
imagenet,independent,dino448,resnet50,random_noise,65.0,0.706
imagenet,independent,dino448,resnet50,random_noise,70.0,0.658
imagenet,independent,dino448,resnet50,random_noise,75.0,0.579
imagenet,independent,dino448,resnet50,random_noise,80.0,0.503
imagenet,independent,dino448,resnet50,random_noise,85.0,0.367
imagenet,independent,dino448,resnet50,random_noise,90.0,0.233
imagenet,independent,dino448,resnet50,random_noise,95.0,0.08
imagenet,independent,dino448,resnet50,random_noise,100.0,0.001
imagenet,independent,dino448,resnet50,white,0.0,0.92
imagenet,independent,dino448,resnet50,white,5.0,0.912
imagenet,independent,dino448,resnet50,white,10.0,0.91
imagenet,independent,dino448,resnet50,white,15.0,0.898
imagenet,independent,dino448,resnet50,white,20.0,0.889
imagenet,independent,dino448,resnet50,white,25.0,0.897
imagenet,independent,dino448,resnet50,white,30.0,0.886
imagenet,independent,dino448,resnet50,white,35.0,0.882
imagenet,independent,dino448,resnet50,white,40.0,0.867
imagenet,independent,dino448,resnet50,white,45.0,0.845
imagenet,independent,dino448,resnet50,white,50.0,0.825
imagenet,independent,dino448,resnet50,white,55.0,0.808
imagenet,independent,dino448,resnet50,white,60.0,0.782
imagenet,independent,dino448,resnet50,white,65.0,0.745
imagenet,independent,dino448,resnet50,white,70.0,0.694
imagenet,independent,dino448,resnet50,white,75.0,0.632
imagenet,independent,dino448,resnet50,white,80.0,0.552
imagenet,independent,dino448,resnet50,white,85.0,0.429
imagenet,independent,dino448,resnet50,white,90.0,0.277
imagenet,independent,dino448,resnet50,white,95.0,0.125
imagenet,independent,dino448,resnet50,white,100.0,0.001
imagenet,independent,dino448,vgg16,black,0.0,0.818
imagenet,independent,dino448,vgg16,black,5.0,0.725
imagenet,independent,dino448,vgg16,black,10.0,0.686
imagenet,independent,dino448,vgg16,black,15.0,0.64
imagenet,independent,dino448,vgg16,black,20.0,0.633
imagenet,independent,dino448,vgg16,black,25.0,0.608
imagenet,independent,dino448,vgg16,black,30.0,0.565
imagenet,independent,dino448,vgg16,black,35.0,0.552
imagenet,independent,dino448,vgg16,black,40.0,0.52
imagenet,independent,dino448,vgg16,black,45.0,0.481
imagenet,independent,dino448,vgg16,black,50.0,0.446
imagenet,independent,dino448,vgg16,black,55.0,0.415
imagenet,independent,dino448,vgg16,black,60.0,0.379
imagenet,independent,dino448,vgg16,black,65.0,0.336
imagenet,independent,dino448,vgg16,black,70.0,0.291
imagenet,independent,dino448,vgg16,black,75.0,0.237
imagenet,independent,dino448,vgg16,black,80.0,0.182
imagenet,independent,dino448,vgg16,black,85.0,0.142
imagenet,independent,dino448,vgg16,black,90.0,0.09
imagenet,independent,dino448,vgg16,black,95.0,0.035
imagenet,independent,dino448,vgg16,black,100.0,0.001
imagenet,independent,dino448,vgg16,blur,0.0,0.818
imagenet,independent,dino448,vgg16,blur,5.0,0.819
imagenet,independent,dino448,vgg16,blur,10.0,0.815
imagenet,independent,dino448,vgg16,blur,15.0,0.813
imagenet,independent,dino448,vgg16,blur,20.0,0.809
imagenet,independent,dino448,vgg16,blur,25.0,0.787
imagenet,independent,dino448,vgg16,blur,30.0,0.779
imagenet,independent,dino448,vgg16,blur,35.0,0.762
imagenet,independent,dino448,vgg16,blur,40.0,0.753
imagenet,independent,dino448,vgg16,blur,45.0,0.741
imagenet,independent,dino448,vgg16,blur,50.0,0.707
imagenet,independent,dino448,vgg16,blur,55.0,0.686
imagenet,independent,dino448,vgg16,blur,60.0,0.652
imagenet,independent,dino448,vgg16,blur,65.0,0.622
imagenet,independent,dino448,vgg16,blur,70.0,0.579
imagenet,independent,dino448,vgg16,blur,75.0,0.507
imagenet,independent,dino448,vgg16,blur,80.0,0.426
imagenet,independent,dino448,vgg16,blur,85.0,0.365
imagenet,independent,dino448,vgg16,blur,90.0,0.264
imagenet,independent,dino448,vgg16,blur,95.0,0.136
imagenet,independent,dino448,vgg16,blur,100.0,0.034
imagenet,independent,dino448,vgg16,gray,0.0,0.818
imagenet,independent,dino448,vgg16,gray,5.0,0.792
imagenet,independent,dino448,vgg16,gray,10.0,0.765
imagenet,independent,dino448,vgg16,gray,15.0,0.742
imagenet,independent,dino448,vgg16,gray,20.0,0.707
imagenet,independent,dino448,vgg16,gray,25.0,0.687
imagenet,independent,dino448,vgg16,gray,30.0,0.662
imagenet,independent,dino448,vgg16,gray,35.0,0.638
imagenet,independent,dino448,vgg16,gray,40.0,0.614
imagenet,independent,dino448,vgg16,gray,45.0,0.583
imagenet,independent,dino448,vgg16,gray,50.0,0.554
imagenet,independent,dino448,vgg16,gray,55.0,0.514
imagenet,independent,dino448,vgg16,gray,60.0,0.485
imagenet,independent,dino448,vgg16,gray,65.0,0.453
imagenet,independent,dino448,vgg16,gray,70.0,0.382
imagenet,independent,dino448,vgg16,gray,75.0,0.338
imagenet,independent,dino448,vgg16,gray,80.0,0.287
imagenet,independent,dino448,vgg16,gray,85.0,0.218
imagenet,independent,dino448,vgg16,gray,90.0,0.136
imagenet,independent,dino448,vgg16,gray,95.0,0.063
imagenet,independent,dino448,vgg16,gray,100.0,0.001
imagenet,independent,dino448,vgg16,mean,0.0,0.818
imagenet,independent,dino448,vgg16,mean,5.0,0.796
imagenet,independent,dino448,vgg16,mean,10.0,0.783
imagenet,independent,dino448,vgg16,mean,15.0,0.762
imagenet,independent,dino448,vgg16,mean,20.0,0.739
imagenet,independent,dino448,vgg16,mean,25.0,0.728
imagenet,independent,dino448,vgg16,mean,30.0,0.705
imagenet,independent,dino448,vgg16,mean,35.0,0.691
imagenet,independent,dino448,vgg16,mean,40.0,0.657
imagenet,independent,dino448,vgg16,mean,45.0,0.64
imagenet,independent,dino448,vgg16,mean,50.0,0.588
imagenet,independent,dino448,vgg16,mean,55.0,0.555
imagenet,independent,dino448,vgg16,mean,60.0,0.528
imagenet,independent,dino448,vgg16,mean,65.0,0.492
imagenet,independent,dino448,vgg16,mean,70.0,0.438
imagenet,independent,dino448,vgg16,mean,75.0,0.371
imagenet,independent,dino448,vgg16,mean,80.0,0.319
imagenet,independent,dino448,vgg16,mean,85.0,0.235
imagenet,independent,dino448,vgg16,mean,90.0,0.148
imagenet,independent,dino448,vgg16,mean,95.0,0.068
imagenet,independent,dino448,vgg16,mean,100.0,0.002
imagenet,independent,dino448,vgg16,random_noise,0.0,0.818
imagenet,independent,dino448,vgg16,random_noise,5.0,0.78
imagenet,independent,dino448,vgg16,random_noise,10.0,0.771
imagenet,independent,dino448,vgg16,random_noise,15.0,0.743
imagenet,independent,dino448,vgg16,random_noise,20.0,0.728
imagenet,independent,dino448,vgg16,random_noise,25.0,0.692
imagenet,independent,dino448,vgg16,random_noise,30.0,0.676
imagenet,independent,dino448,vgg16,random_noise,35.0,0.651
imagenet,independent,dino448,vgg16,random_noise,40.0,0.617
imagenet,independent,dino448,vgg16,random_noise,45.0,0.612
imagenet,independent,dino448,vgg16,random_noise,50.0,0.574
imagenet,independent,dino448,vgg16,random_noise,55.0,0.535
imagenet,independent,dino448,vgg16,random_noise,60.0,0.506
imagenet,independent,dino448,vgg16,random_noise,65.0,0.47
imagenet,independent,dino448,vgg16,random_noise,70.0,0.419
imagenet,independent,dino448,vgg16,random_noise,75.0,0.38
imagenet,independent,dino448,vgg16,random_noise,80.0,0.305
imagenet,independent,dino448,vgg16,random_noise,85.0,0.245
imagenet,independent,dino448,vgg16,random_noise,90.0,0.16
imagenet,independent,dino448,vgg16,random_noise,95.0,0.069
imagenet,independent,dino448,vgg16,random_noise,100.0,0.001
imagenet,independent,dino448,vgg16,white,0.0,0.818
imagenet,independent,dino448,vgg16,white,5.0,0.754
imagenet,independent,dino448,vgg16,white,10.0,0.731
imagenet,independent,dino448,vgg16,white,15.0,0.7
imagenet,independent,dino448,vgg16,white,20.0,0.664
imagenet,independent,dino448,vgg16,white,25.0,0.622
imagenet,independent,dino448,vgg16,white,30.0,0.609
imagenet,independent,dino448,vgg16,white,35.0,0.581
imagenet,independent,dino448,vgg16,white,40.0,0.543
imagenet,independent,dino448,vgg16,white,45.0,0.512
imagenet,independent,dino448,vgg16,white,50.0,0.493
imagenet,independent,dino448,vgg16,white,55.0,0.449
imagenet,independent,dino448,vgg16,white,60.0,0.423
imagenet,independent,dino448,vgg16,white,65.0,0.379
imagenet,independent,dino448,vgg16,white,70.0,0.327
imagenet,independent,dino448,vgg16,white,75.0,0.274
imagenet,independent,dino448,vgg16,white,80.0,0.227
imagenet,independent,dino448,vgg16,white,85.0,0.149
imagenet,independent,dino448,vgg16,white,90.0,0.093
imagenet,independent,dino448,vgg16,white,95.0,0.044
imagenet,independent,dino448,vgg16,white,100.0,0.001
imagenet,independent,dino448+u2net,mobilenet_v2,black,0.0,0.801
