dataset,generating_model,attribution_method,judging_model,fill_strategy,occlusion_level,mean_accuracy
imagenet,resnet50,integrated_gradients,mobilenet_v2,random_noise,100.0,0.004
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,0.0,0.942
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,5.0,0.883
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,10.0,0.801
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,15.0,0.732
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,20.0,0.663
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,25.0,0.588
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,30.0,0.538
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,35.0,0.479
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,40.0,0.417
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,45.0,0.363
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,50.0,0.321
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,55.0,0.258
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,60.0,0.214
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,65.0,0.169
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,70.0,0.139
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,75.0,0.105
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,80.0,0.066
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,85.0,0.047
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,90.0,0.025
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,95.0,0.021
imagenet,resnet50,integrated_gradients,mobilenet_v2,white,100.0,0.005
imagenet,resnet50,integrated_gradients,vgg16,black,0.0,0.952
imagenet,resnet50,integrated_gradients,vgg16,black,5.0,0.632
imagenet,resnet50,integrated_gradients,vgg16,black,10.0,0.476
imagenet,resnet50,integrated_gradients,vgg16,black,15.0,0.372
imagenet,resnet50,integrated_gradients,vgg16,black,20.0,0.297
imagenet,resnet50,integrated_gradients,vgg16,black,25.0,0.254
imagenet,resnet50,integrated_gradients,vgg16,black,30.0,0.207
imagenet,resnet50,integrated_gradients,vgg16,black,35.0,0.163
imagenet,resnet50,integrated_gradients,vgg16,black,40.0,0.136
imagenet,resnet50,integrated_gradients,vgg16,black,45.0,0.097
imagenet,resnet50,integrated_gradients,vgg16,black,50.0,0.078
imagenet,resnet50,integrated_gradients,vgg16,black,55.0,0.062
imagenet,resnet50,integrated_gradients,vgg16,black,60.0,0.037
imagenet,resnet50,integrated_gradients,vgg16,black,65.0,0.029
imagenet,resnet50,integrated_gradients,vgg16,black,70.0,0.017
imagenet,resnet50,integrated_gradients,vgg16,black,75.0,0.015
imagenet,resnet50,integrated_gradients,vgg16,black,80.0,0.012
imagenet,resnet50,integrated_gradients,vgg16,black,85.0,0.007
imagenet,resnet50,integrated_gradients,vgg16,black,90.0,0.006
imagenet,resnet50,integrated_gradients,vgg16,black,95.0,0.006
imagenet,resnet50,integrated_gradients,vgg16,black,100.0,0.005
imagenet,resnet50,integrated_gradients,vgg16,blur,0.0,0.952
imagenet,resnet50,integrated_gradients,vgg16,blur,5.0,0.946
imagenet,resnet50,integrated_gradients,vgg16,blur,10.0,0.934
imagenet,resnet50,integrated_gradients,vgg16,blur,15.0,0.917
imagenet,resnet50,integrated_gradients,vgg16,blur,20.0,0.899
imagenet,resnet50,integrated_gradients,vgg16,blur,25.0,0.867
imagenet,resnet50,integrated_gradients,vgg16,blur,30.0,0.844
imagenet,resnet50,integrated_gradients,vgg16,blur,35.0,0.812
imagenet,resnet50,integrated_gradients,vgg16,blur,40.0,0.762
imagenet,resnet50,integrated_gradients,vgg16,blur,45.0,0.72
imagenet,resnet50,integrated_gradients,vgg16,blur,50.0,0.664
imagenet,resnet50,integrated_gradients,vgg16,blur,55.0,0.579
imagenet,resnet50,integrated_gradients,vgg16,blur,60.0,0.484
imagenet,resnet50,integrated_gradients,vgg16,blur,65.0,0.407
imagenet,resnet50,integrated_gradients,vgg16,blur,70.0,0.318
imagenet,resnet50,integrated_gradients,vgg16,blur,75.0,0.252
imagenet,resnet50,integrated_gradients,vgg16,blur,80.0,0.181
imagenet,resnet50,integrated_gradients,vgg16,blur,85.0,0.115
imagenet,resnet50,integrated_gradients,vgg16,blur,90.0,0.061
imagenet,resnet50,integrated_gradients,vgg16,blur,95.0,0.046
imagenet,resnet50,integrated_gradients,vgg16,blur,100.0,0.112
imagenet,resnet50,integrated_gradients,vgg16,gray,0.0,0.952
imagenet,resnet50,integrated_gradients,vgg16,gray,5.0,0.883
imagenet,resnet50,integrated_gradients,vgg16,gray,10.0,0.828
imagenet,resnet50,integrated_gradients,vgg16,gray,15.0,0.76
imagenet,resnet50,integrated_gradients,vgg16,gray,20.0,0.701
imagenet,resnet50,integrated_gradients,vgg16,gray,25.0,0.642
imagenet,resnet50,integrated_gradients,vgg16,gray,30.0,0.595
imagenet,resnet50,integrated_gradients,vgg16,gray,35.0,0.512
imagenet,resnet50,integrated_gradients,vgg16,gray,40.0,0.447
imagenet,resnet50,integrated_gradients,vgg16,gray,45.0,0.375
imagenet,resnet50,integrated_gradients,vgg16,gray,50.0,0.316
imagenet,resnet50,integrated_gradients,vgg16,gray,55.0,0.268
imagenet,resnet50,integrated_gradients,vgg16,gray,60.0,0.195
imagenet,resnet50,integrated_gradients,vgg16,gray,65.0,0.149
imagenet,resnet50,integrated_gradients,vgg16,gray,70.0,0.112
imagenet,resnet50,integrated_gradients,vgg16,gray,75.0,0.077
imagenet,resnet50,integrated_gradients,vgg16,gray,80.0,0.057
imagenet,resnet50,integrated_gradients,vgg16,gray,85.0,0.032
imagenet,resnet50,integrated_gradients,vgg16,gray,90.0,0.019
imagenet,resnet50,integrated_gradients,vgg16,gray,95.0,0.008
imagenet,resnet50,integrated_gradients,vgg16,gray,100.0,0.005
imagenet,resnet50,integrated_gradients,vgg16,mean,0.0,0.952
imagenet,resnet50,integrated_gradients,vgg16,mean,5.0,0.907
imagenet,resnet50,integrated_gradients,vgg16,mean,10.0,0.865
imagenet,resnet50,integrated_gradients,vgg16,mean,15.0,0.812
imagenet,resnet50,integrated_gradients,vgg16,mean,20.0,0.765
imagenet,resnet50,integrated_gradients,vgg16,mean,25.0,0.721
imagenet,resnet50,integrated_gradients,vgg16,mean,30.0,0.666
imagenet,resnet50,integrated_gradients,vgg16,mean,35.0,0.598
imagenet,resnet50,integrated_gradients,vgg16,mean,40.0,0.534
imagenet,resnet50,integrated_gradients,vgg16,mean,45.0,0.471
imagenet,resnet50,integrated_gradients,vgg16,mean,50.0,0.41
imagenet,resnet50,integrated_gradients,vgg16,mean,55.0,0.33
imagenet,resnet50,integrated_gradients,vgg16,mean,60.0,0.27
imagenet,resnet50,integrated_gradients,vgg16,mean,65.0,0.192
imagenet,resnet50,integrated_gradients,vgg16,mean,70.0,0.137
imagenet,resnet50,integrated_gradients,vgg16,mean,75.0,0.098
imagenet,resnet50,integrated_gradients,vgg16,mean,80.0,0.071
imagenet,resnet50,integrated_gradients,vgg16,mean,85.0,0.037
imagenet,resnet50,integrated_gradients,vgg16,mean,90.0,0.025
imagenet,resnet50,integrated_gradients,vgg16,mean,95.0,0.01
imagenet,resnet50,integrated_gradients,vgg16,mean,100.0,0.009
imagenet,resnet50,integrated_gradients,vgg16,random_noise,0.0,0.952
imagenet,resnet50,integrated_gradients,vgg16,random_noise,5.0,0.875
imagenet,resnet50,integrated_gradients,vgg16,random_noise,10.0,0.819
imagenet,resnet50,integrated_gradients,vgg16,random_noise,15.0,0.741
imagenet,resnet50,integrated_gradients,vgg16,random_noise,20.0,0.694
imagenet,resnet50,integrated_gradients,vgg16,random_noise,25.0,0.624
imagenet,resnet50,integrated_gradients,vgg16,random_noise,30.0,0.589
imagenet,resnet50,integrated_gradients,vgg16,random_noise,35.0,0.533
imagenet,resnet50,integrated_gradients,vgg16,random_noise,40.0,0.473
imagenet,resnet50,integrated_gradients,vgg16,random_noise,45.0,0.429
imagenet,resnet50,integrated_gradients,vgg16,random_noise,50.0,0.367
imagenet,resnet50,integrated_gradients,vgg16,random_noise,55.0,0.317
imagenet,resnet50,integrated_gradients,vgg16,random_noise,60.0,0.268
imagenet,resnet50,integrated_gradients,vgg16,random_noise,65.0,0.216
imagenet,resnet50,integrated_gradients,vgg16,random_noise,70.0,0.156
imagenet,resnet50,integrated_gradients,vgg16,random_noise,75.0,0.125
imagenet,resnet50,integrated_gradients,vgg16,random_noise,80.0,0.079
imagenet,resnet50,integrated_gradients,vgg16,random_noise,85.0,0.051
imagenet,resnet50,integrated_gradients,vgg16,random_noise,90.0,0.022
imagenet,resnet50,integrated_gradients,vgg16,random_noise,95.0,0.008
imagenet,resnet50,integrated_gradients,vgg16,random_noise,100.0,0.005
imagenet,resnet50,integrated_gradients,vgg16,white,0.0,0.952
imagenet,resnet50,integrated_gradients,vgg16,white,5.0,0.592
imagenet,resnet50,integrated_gradients,vgg16,white,10.0,0.441
imagenet,resnet50,integrated_gradients,vgg16,white,15.0,0.355
imagenet,resnet50,integrated_gradients,vgg16,white,20.0,0.293
imagenet,resnet50,integrated_gradients,vgg16,white,25.0,0.24
imagenet,resnet50,integrated_gradients,vgg16,white,30.0,0.194
imagenet,resnet50,integrated_gradients,vgg16,white,35.0,0.165
imagenet,resnet50,integrated_gradients,vgg16,white,40.0,0.147
imagenet,resnet50,integrated_gradients,vgg16,white,45.0,0.125
imagenet,resnet50,integrated_gradients,vgg16,white,50.0,0.107
imagenet,resnet50,integrated_gradients,vgg16,white,55.0,0.091
imagenet,resnet50,integrated_gradients,vgg16,white,60.0,0.065
imagenet,resnet50,integrated_gradients,vgg16,white,65.0,0.051
imagenet,resnet50,integrated_gradients,vgg16,white,70.0,0.04
imagenet,resnet50,integrated_gradients,vgg16,white,75.0,0.024
imagenet,resnet50,integrated_gradients,vgg16,white,80.0,0.02
imagenet,resnet50,integrated_gradients,vgg16,white,85.0,0.012
imagenet,resnet50,integrated_gradients,vgg16,white,90.0,0.012
imagenet,resnet50,integrated_gradients,vgg16,white,95.0,0.009
imagenet,resnet50,integrated_gradients,vgg16,white,100.0,0.005
imagenet,resnet50,saliency,mobilenet_v2,black,0.0,0.942
imagenet,resnet50,saliency,mobilenet_v2,black,5.0,0.894
imagenet,resnet50,saliency,mobilenet_v2,black,10.0,0.816
imagenet,resnet50,saliency,mobilenet_v2,black,15.0,0.738
imagenet,resnet50,saliency,mobilenet_v2,black,20.0,0.634
imagenet,resnet50,saliency,mobilenet_v2,black,25.0,0.555
imagenet,resnet50,saliency,mobilenet_v2,black,30.0,0.498
imagenet,resnet50,saliency,mobilenet_v2,black,35.0,0.424
imagenet,resnet50,saliency,mobilenet_v2,black,40.0,0.346
imagenet,resnet50,saliency,mobilenet_v2,black,45.0,0.276
imagenet,resnet50,saliency,mobilenet_v2,black,50.0,0.217
imagenet,resnet50,saliency,mobilenet_v2,black,55.0,0.175
imagenet,resnet50,saliency,mobilenet_v2,black,60.0,0.137
imagenet,resnet50,saliency,mobilenet_v2,black,65.0,0.102
imagenet,resnet50,saliency,mobilenet_v2,black,70.0,0.076
imagenet,resnet50,saliency,mobilenet_v2,black,75.0,0.05
imagenet,resnet50,saliency,mobilenet_v2,black,80.0,0.033
imagenet,resnet50,saliency,mobilenet_v2,black,85.0,0.019
imagenet,resnet50,saliency,mobilenet_v2,black,90.0,0.01
imagenet,resnet50,saliency,mobilenet_v2,black,95.0,0.005
imagenet,resnet50,saliency,mobilenet_v2,black,100.0,0.005
imagenet,resnet50,saliency,mobilenet_v2,blur,0.0,0.942
imagenet,resnet50,saliency,mobilenet_v2,blur,5.0,0.935
imagenet,resnet50,saliency,mobilenet_v2,blur,10.0,0.92
imagenet,resnet50,saliency,mobilenet_v2,blur,15.0,0.898
imagenet,resnet50,saliency,mobilenet_v2,blur,20.0,0.874
imagenet,resnet50,saliency,mobilenet_v2,blur,25.0,0.832
imagenet,resnet50,saliency,mobilenet_v2,blur,30.0,0.785
imagenet,resnet50,saliency,mobilenet_v2,blur,35.0,0.746
imagenet,resnet50,saliency,mobilenet_v2,blur,40.0,0.691
imagenet,resnet50,saliency,mobilenet_v2,blur,45.0,0.627
imagenet,resnet50,saliency,mobilenet_v2,blur,50.0,0.571
imagenet,resnet50,saliency,mobilenet_v2,blur,55.0,0.488
imagenet,resnet50,saliency,mobilenet_v2,blur,60.0,0.415
imagenet,resnet50,saliency,mobilenet_v2,blur,65.0,0.32
imagenet,resnet50,saliency,mobilenet_v2,blur,70.0,0.249
imagenet,resnet50,saliency,mobilenet_v2,blur,75.0,0.186
imagenet,resnet50,saliency,mobilenet_v2,blur,80.0,0.125
imagenet,resnet50,saliency,mobilenet_v2,blur,85.0,0.094
imagenet,resnet50,saliency,mobilenet_v2,blur,90.0,0.075
imagenet,resnet50,saliency,mobilenet_v2,blur,95.0,0.076
imagenet,resnet50,saliency,mobilenet_v2,blur,100.0,0.128
imagenet,resnet50,saliency,mobilenet_v2,gray,0.0,0.942
imagenet,resnet50,saliency,mobilenet_v2,gray,5.0,0.92
imagenet,resnet50,saliency,mobilenet_v2,gray,10.0,0.875
imagenet,resnet50,saliency,mobilenet_v2,gray,15.0,0.818
imagenet,resnet50,saliency,mobilenet_v2,gray,20.0,0.754
imagenet,resnet50,saliency,mobilenet_v2,gray,25.0,0.693
imagenet,resnet50,saliency,mobilenet_v2,gray,30.0,0.614
imagenet,resnet50,saliency,mobilenet_v2,gray,35.0,0.561
imagenet,resnet50,saliency,mobilenet_v2,gray,40.0,0.475
imagenet,resnet50,saliency,mobilenet_v2,gray,45.0,0.425
imagenet,resnet50,saliency,mobilenet_v2,gray,50.0,0.37
imagenet,resnet50,saliency,mobilenet_v2,gray,55.0,0.315
imagenet,resnet50,saliency,mobilenet_v2,gray,60.0,0.242
imagenet,resnet50,saliency,mobilenet_v2,gray,65.0,0.18
imagenet,resnet50,saliency,mobilenet_v2,gray,70.0,0.135
imagenet,resnet50,saliency,mobilenet_v2,gray,75.0,0.082
imagenet,resnet50,saliency,mobilenet_v2,gray,80.0,0.059
imagenet,resnet50,saliency,mobilenet_v2,gray,85.0,0.032
imagenet,resnet50,saliency,mobilenet_v2,gray,90.0,0.024
imagenet,resnet50,saliency,mobilenet_v2,gray,95.0,0.009
imagenet,resnet50,saliency,mobilenet_v2,gray,100.0,0.005
imagenet,resnet50,saliency,mobilenet_v2,mean,0.0,0.942
imagenet,resnet50,saliency,mobilenet_v2,mean,5.0,0.93
imagenet,resnet50,saliency,mobilenet_v2,mean,10.0,0.89
imagenet,resnet50,saliency,mobilenet_v2,mean,15.0,0.846
imagenet,resnet50,saliency,mobilenet_v2,mean,20.0,0.794
imagenet,resnet50,saliency,mobilenet_v2,mean,25.0,0.738
imagenet,resnet50,saliency,mobilenet_v2,mean,30.0,0.684
imagenet,resnet50,saliency,mobilenet_v2,mean,35.0,0.633
imagenet,resnet50,saliency,mobilenet_v2,mean,40.0,0.564
imagenet,resnet50,saliency,mobilenet_v2,mean,45.0,0.506
imagenet,resnet50,saliency,mobilenet_v2,mean,50.0,0.423
imagenet,resnet50,saliency,mobilenet_v2,mean,55.0,0.367
imagenet,resnet50,saliency,mobilenet_v2,mean,60.0,0.302
imagenet,resnet50,saliency,mobilenet_v2,mean,65.0,0.227
imagenet,resnet50,saliency,mobilenet_v2,mean,70.0,0.171
imagenet,resnet50,saliency,mobilenet_v2,mean,75.0,0.119
imagenet,resnet50,saliency,mobilenet_v2,mean,80.0,0.076
imagenet,resnet50,saliency,mobilenet_v2,mean,85.0,0.044
imagenet,resnet50,saliency,mobilenet_v2,mean,90.0,0.03
imagenet,resnet50,saliency,mobilenet_v2,mean,95.0,0.017
imagenet,resnet50,saliency,mobilenet_v2,mean,100.0,0.007
imagenet,resnet50,saliency,mobilenet_v2,random_noise,0.0,0.942
imagenet,resnet50,saliency,mobilenet_v2,random_noise,5.0,0.921
imagenet,resnet50,saliency,mobilenet_v2,random_noise,10.0,0.88
imagenet,resnet50,saliency,mobilenet_v2,random_noise,15.0,0.82
imagenet,resnet50,saliency,mobilenet_v2,random_noise,20.0,0.757
imagenet,resnet50,saliency,mobilenet_v2,random_noise,25.0,0.688
imagenet,resnet50,saliency,mobilenet_v2,random_noise,30.0,0.623
imagenet,resnet50,saliency,mobilenet_v2,random_noise,35.0,0.549
imagenet,resnet50,saliency,mobilenet_v2,random_noise,40.0,0.482
imagenet,resnet50,saliency,mobilenet_v2,random_noise,45.0,0.411
imagenet,resnet50,saliency,mobilenet_v2,random_noise,50.0,0.354
imagenet,resnet50,saliency,mobilenet_v2,random_noise,55.0,0.298
imagenet,resnet50,saliency,mobilenet_v2,random_noise,60.0,0.228
imagenet,resnet50,saliency,mobilenet_v2,random_noise,65.0,0.157
imagenet,resnet50,saliency,mobilenet_v2,random_noise,70.0,0.117
imagenet,resnet50,saliency,mobilenet_v2,random_noise,75.0,0.065
imagenet,resnet50,saliency,mobilenet_v2,random_noise,80.0,0.045
imagenet,resnet50,saliency,mobilenet_v2,random_noise,85.0,0.023
imagenet,resnet50,saliency,mobilenet_v2,random_noise,90.0,0.016
imagenet,resnet50,saliency,mobilenet_v2,random_noise,95.0,0.006
imagenet,resnet50,saliency,mobilenet_v2,random_noise,100.0,0.004
imagenet,resnet50,saliency,mobilenet_v2,white,0.0,0.942
imagenet,resnet50,saliency,mobilenet_v2,white,5.0,0.875
imagenet,resnet50,saliency,mobilenet_v2,white,10.0,0.771
imagenet,resnet50,saliency,mobilenet_v2,white,15.0,0.663
imagenet,resnet50,saliency,mobilenet_v2,white,20.0,0.556
imagenet,resnet50,saliency,mobilenet_v2,white,25.0,0.48
imagenet,resnet50,saliency,mobilenet_v2,white,30.0,0.399
imagenet,resnet50,saliency,mobilenet_v2,white,35.0,0.329
imagenet,resnet50,saliency,mobilenet_v2,white,40.0,0.279
imagenet,resnet50,saliency,mobilenet_v2,white,45.0,0.211
imagenet,resnet50,saliency,mobilenet_v2,white,50.0,0.176
imagenet,resnet50,saliency,mobilenet_v2,white,55.0,0.136
imagenet,resnet50,saliency,mobilenet_v2,white,60.0,0.096
imagenet,resnet50,saliency,mobilenet_v2,white,65.0,0.078
imagenet,resnet50,saliency,mobilenet_v2,white,70.0,0.053
imagenet,resnet50,saliency,mobilenet_v2,white,75.0,0.04
imagenet,resnet50,saliency,mobilenet_v2,white,80.0,0.031
imagenet,resnet50,saliency,mobilenet_v2,white,85.0,0.016
imagenet,resnet50,saliency,mobilenet_v2,white,90.0,0.009
imagenet,resnet50,saliency,mobilenet_v2,white,95.0,0.009
imagenet,resnet50,saliency,mobilenet_v2,white,100.0,0.005
imagenet,resnet50,saliency,vgg16,black,0.0,0.952
imagenet,resnet50,saliency,vgg16,black,5.0,0.569
imagenet,resnet50,saliency,vgg16,black,10.0,0.408
imagenet,resnet50,saliency,vgg16,black,15.0,0.334
imagenet,resnet50,saliency,vgg16,black,20.0,0.256
imagenet,resnet50,saliency,vgg16,black,25.0,0.204
imagenet,resnet50,saliency,vgg16,black,30.0,0.157
imagenet,resnet50,saliency,vgg16,black,35.0,0.124
imagenet,resnet50,saliency,vgg16,black,40.0,0.093
imagenet,resnet50,saliency,vgg16,black,45.0,0.078
imagenet,resnet50,saliency,vgg16,black,50.0,0.052
imagenet,resnet50,saliency,vgg16,black,55.0,0.038
imagenet,resnet50,saliency,vgg16,black,60.0,0.028
imagenet,resnet50,saliency,vgg16,black,65.0,0.025
imagenet,resnet50,saliency,vgg16,black,70.0,0.02
imagenet,resnet50,saliency,vgg16,black,75.0,0.01
imagenet,resnet50,saliency,vgg16,black,80.0,0.009
imagenet,resnet50,saliency,vgg16,black,85.0,0.004
imagenet,resnet50,saliency,vgg16,black,90.0,0.004
imagenet,resnet50,saliency,vgg16,black,95.0,0.005
imagenet,resnet50,saliency,vgg16,black,100.0,0.005
imagenet,resnet50,saliency,vgg16,blur,0.0,0.952
imagenet,resnet50,saliency,vgg16,blur,5.0,0.937
imagenet,resnet50,saliency,vgg16,blur,10.0,0.922
imagenet,resnet50,saliency,vgg16,blur,15.0,0.894
imagenet,resnet50,saliency,vgg16,blur,20.0,0.87
imagenet,resnet50,saliency,vgg16,blur,25.0,0.816
imagenet,resnet50,saliency,vgg16,blur,30.0,0.769
imagenet,resnet50,saliency,vgg16,blur,35.0,0.709
imagenet,resnet50,saliency,vgg16,blur,40.0,0.651
imagenet,resnet50,saliency,vgg16,blur,45.0,0.597
imagenet,resnet50,saliency,vgg16,blur,50.0,0.506
imagenet,resnet50,saliency,vgg16,blur,55.0,0.438
imagenet,resnet50,saliency,vgg16,blur,60.0,0.352
imagenet,resnet50,saliency,vgg16,blur,65.0,0.265
imagenet,resnet50,saliency,vgg16,blur,70.0,0.202
imagenet,resnet50,saliency,vgg16,blur,75.0,0.151
imagenet,resnet50,saliency,vgg16,blur,80.0,0.107
imagenet,resnet50,saliency,vgg16,blur,85.0,0.068
imagenet,resnet50,saliency,vgg16,blur,90.0,0.044
imagenet,resnet50,saliency,vgg16,blur,95.0,0.037
imagenet,resnet50,saliency,vgg16,blur,100.0,0.112
imagenet,resnet50,saliency,vgg16,gray,0.0,0.952
imagenet,resnet50,saliency,vgg16,gray,5.0,0.827
imagenet,resnet50,saliency,vgg16,gray,10.0,0.696
imagenet,resnet50,saliency,vgg16,gray,15.0,0.625
imagenet,resnet50,saliency,vgg16,gray,20.0,0.566
imagenet,resnet50,saliency,vgg16,gray,25.0,0.501
imagenet,resnet50,saliency,vgg16,gray,30.0,0.43
imagenet,resnet50,saliency,vgg16,gray,35.0,0.359
imagenet,resnet50,saliency,vgg16,gray,40.0,0.305
imagenet,resnet50,saliency,vgg16,gray,45.0,0.256
imagenet,resnet50,saliency,vgg16,gray,50.0,0.207
imagenet,resnet50,saliency,vgg16,gray,55.0,0.155
imagenet,resnet50,saliency,vgg16,gray,60.0,0.131
imagenet,resnet50,saliency,vgg16,gray,65.0,0.098
imagenet,resnet50,saliency,vgg16,gray,70.0,0.065
imagenet,resnet50,saliency,vgg16,gray,75.0,0.05
imagenet,resnet50,saliency,vgg16,gray,80.0,0.035
imagenet,resnet50,saliency,vgg16,gray,85.0,0.017
imagenet,resnet50,saliency,vgg16,gray,90.0,0.009
imagenet,resnet50,saliency,vgg16,gray,95.0,0.006
imagenet,resnet50,saliency,vgg16,gray,100.0,0.005
imagenet,resnet50,saliency,vgg16,mean,0.0,0.952
imagenet,resnet50,saliency,vgg16,mean,5.0,0.868
imagenet,resnet50,saliency,vgg16,mean,10.0,0.778
imagenet,resnet50,saliency,vgg16,mean,15.0,0.721
imagenet,resnet50,saliency,vgg16,mean,20.0,0.653
imagenet,resnet50,saliency,vgg16,mean,25.0,0.588
imagenet,resnet50,saliency,vgg16,mean,30.0,0.527
imagenet,resnet50,saliency,vgg16,mean,35.0,0.458
imagenet,resnet50,saliency,vgg16,mean,40.0,0.379
imagenet,resnet50,saliency,vgg16,mean,45.0,0.325
imagenet,resnet50,saliency,vgg16,mean,50.0,0.259
imagenet,resnet50,saliency,vgg16,mean,55.0,0.197
imagenet,resnet50,saliency,vgg16,mean,60.0,0.155
imagenet,resnet50,saliency,vgg16,mean,65.0,0.117
imagenet,resnet50,saliency,vgg16,mean,70.0,0.08
imagenet,resnet50,saliency,vgg16,mean,75.0,0.061
imagenet,resnet50,saliency,vgg16,mean,80.0,0.036
imagenet,resnet50,saliency,vgg16,mean,85.0,0.018
imagenet,resnet50,saliency,vgg16,mean,90.0,0.01
imagenet,resnet50,saliency,vgg16,mean,95.0,0.006
imagenet,resnet50,saliency,vgg16,mean,100.0,0.009
imagenet,resnet50,saliency,vgg16,random_noise,0.0,0.952
imagenet,resnet50,saliency,vgg16,random_noise,5.0,0.806
imagenet,resnet50,saliency,vgg16,random_noise,10.0,0.679
imagenet,resnet50,saliency,vgg16,random_noise,15.0,0.608
imagenet,resnet50,saliency,vgg16,random_noise,20.0,0.545
imagenet,resnet50,saliency,vgg16,random_noise,25.0,0.488
imagenet,resnet50,saliency,vgg16,random_noise,30.0,0.423
imagenet,resnet50,saliency,vgg16,random_noise,35.0,0.353
imagenet,resnet50,saliency,vgg16,random_noise,40.0,0.315
imagenet,resnet50,saliency,vgg16,random_noise,45.0,0.267
imagenet,resnet50,saliency,vgg16,random_noise,50.0,0.233
imagenet,resnet50,saliency,vgg16,random_noise,55.0,0.178
imagenet,resnet50,saliency,vgg16,random_noise,60.0,0.149
imagenet,resnet50,saliency,vgg16,random_noise,65.0,0.109
imagenet,resnet50,saliency,vgg16,random_noise,70.0,0.079
imagenet,resnet50,saliency,vgg16,random_noise,75.0,0.058
imagenet,resnet50,saliency,vgg16,random_noise,80.0,0.035
imagenet,resnet50,saliency,vgg16,random_noise,85.0,0.017
imagenet,resnet50,saliency,vgg16,random_noise,90.0,0.008
imagenet,resnet50,saliency,vgg16,random_noise,95.0,0.006
imagenet,resnet50,saliency,vgg16,random_noise,100.0,0.004
imagenet,resnet50,saliency,vgg16,white,0.0,0.952
imagenet,resnet50,saliency,vgg16,white,5.0,0.511
imagenet,resnet50,saliency,vgg16,white,10.0,0.337
imagenet,resnet50,saliency,vgg16,white,15.0,0.246
imagenet,resnet50,saliency,vgg16,white,20.0,0.193
imagenet,resnet50,saliency,vgg16,white,25.0,0.159
imagenet,resnet50,saliency,vgg16,white,30.0,0.122
imagenet,resnet50,saliency,vgg16,white,35.0,0.092
imagenet,resnet50,saliency,vgg16,white,40.0,0.088
imagenet,resnet50,saliency,vgg16,white,45.0,0.074
imagenet,resnet50,saliency,vgg16,white,50.0,0.056
imagenet,resnet50,saliency,vgg16,white,55.0,0.048
imagenet,resnet50,saliency,vgg16,white,60.0,0.034
imagenet,resnet50,saliency,vgg16,white,65.0,0.027
imagenet,resnet50,saliency,vgg16,white,70.0,0.018
imagenet,resnet50,saliency,vgg16,white,75.0,0.013
imagenet,resnet50,saliency,vgg16,white,80.0,0.011
imagenet,resnet50,saliency,vgg16,white,85.0,0.009
imagenet,resnet50,saliency,vgg16,white,90.0,0.008
imagenet,resnet50,saliency,vgg16,white,95.0,0.005
imagenet,resnet50,saliency,vgg16,white,100.0,0.005
imagenet,resnet50,smoothgrad,mobilenet_v2,black,0.0,0.942
imagenet,resnet50,smoothgrad,mobilenet_v2,black,5.0,0.938
imagenet,resnet50,smoothgrad,mobilenet_v2,black,10.0,0.931
imagenet,resnet50,smoothgrad,mobilenet_v2,black,15.0,0.913
imagenet,resnet50,smoothgrad,mobilenet_v2,black,20.0,0.899
imagenet,resnet50,smoothgrad,mobilenet_v2,black,25.0,0.866
imagenet,resnet50,smoothgrad,mobilenet_v2,black,30.0,0.839
imagenet,resnet50,smoothgrad,mobilenet_v2,black,35.0,0.804
imagenet,resnet50,smoothgrad,mobilenet_v2,black,40.0,0.764
imagenet,resnet50,smoothgrad,mobilenet_v2,black,45.0,0.712
imagenet,resnet50,smoothgrad,mobilenet_v2,black,50.0,0.659
imagenet,resnet50,smoothgrad,mobilenet_v2,black,55.0,0.591
imagenet,resnet50,smoothgrad,mobilenet_v2,black,60.0,0.535
imagenet,resnet50,smoothgrad,mobilenet_v2,black,65.0,0.437
imagenet,resnet50,smoothgrad,mobilenet_v2,black,70.0,0.338
imagenet,resnet50,smoothgrad,mobilenet_v2,black,75.0,0.245
imagenet,resnet50,smoothgrad,mobilenet_v2,black,80.0,0.167
imagenet,resnet50,smoothgrad,mobilenet_v2,black,85.0,0.109
imagenet,resnet50,smoothgrad,mobilenet_v2,black,90.0,0.058
imagenet,resnet50,smoothgrad,mobilenet_v2,black,95.0,0.016
imagenet,resnet50,smoothgrad,mobilenet_v2,black,100.0,0.005
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,0.0,0.942
